X,Y
13.154271356783918,65.61317679335238
13.364824120603014,93.8339634468202
13.57537688442211,163.06332697004393
13.785929648241204,144.442704688219
13.9964824120603,159.9013934838162
14.207035175879396,70.87299126199632
14.41758793969849,143.6420121857329
14.628140703517586,51.208046165617716
14.838693467336682,146.6332471877471
15.049246231155777,46.150783083276394
15.259798994974872,-135.10668885723615
15.470351758793969,322.7706541148041
15.680904522613064,133.5983246773153
15.891457286432159,177.41043468136064
16.102010050251256,189.91764676288133
16.31256281407035,133.5016270315581
16.52311557788945,243.85985777533898
16.733668341708544,106.70883757654681
16.94422110552764,492.5649948896955
17.154773869346734,156.83345334818767
17.36532663316583,299.9117287845495
17.575879396984924,194.51748789432975
17.78643216080402,193.33533373581008
17.996984924623117,316.6081781673763
18.207537688442212,274.4027678972143
18.418090452261307,305.5459331136152
18.628643216080402,230.38692171714575
18.839195979899497,211.32642126542186
19.04974874371859,351.806572231686
19.26030150753769,226.4875437852437
19.470854271356785,386.504130095983
19.68140703517588,284.7340430948966
19.891959798994975,231.9610989830533
20.10251256281407,287.93979647455944
20.313065326633165,481.14206713686576
20.52361809045226,424.334400015777
20.73417085427136,372.6197625719809
20.944723618090453,270.03246651762623
21.155276381909548,413.0083328132029
21.365829145728643,140.07311985641817
21.576381909547738,359.5395185558891
21.786934673366833,389.3529467444086
21.997487437185928,405.6562029691705
22.208040201005026,408.2808499253183
22.41859296482412,386.7041495798186
22.629145728643216,593.8727020263461
22.83969849246231,512.2578909412034
23.050251256281406,312.2399127291028
23.2608040201005,345.647496667864
23.471356783919596,252.4572788797295
23.681909547738694,336.9754115069415
23.89246231155779,509.25760389180084
24.103015075376884,320.489025461838
24.31356783919598,383.0319606188144
24.524120603015074,310.4272981193664
24.73467336683417,412.5118720752043
24.945226130653268,668.8097917463907
25.155778894472363,468.3751417751765
25.366331658291458,570.4114446196494
25.576884422110552,598.6816662024694
25.787437185929647,445.1811001907327
25.997989949748742,171.0043159581162
26.208542713567837,413.9926097408363
26.419095477386936,604.0270937107989
26.62964824120603,592.5489789533027
26.840201005025126,324.51424518990007
27.05075376884422,647.4614807003082
27.261306532663315,541.6694970619491
27.47185929648241,411.84373833156144
27.682412060301505,672.4373394531909
27.892964824120604,615.0014638171374
28.1035175879397,566.3800733275618
28.314070351758794,450.05699483320035
28.52462311557789,498.07863795306116
28.735175879396984,690.084431370215
28.94572864321608,562.412125481913
29.156281407035173,436.90748266936515
29.366834170854272,631.9789185469733
29.577386934673367,561.9081442793467
29.787939698492462,642.7862879520148
29.998492462311557,554.1188108878313
30.20904522613065,610.4621531909547
30.419597989949747,564.9412409975465
30.630150753768845,713.3061056199682
30.84070351758794,514.4746600507158
31.051256281407035,785.1923152845648
31.26180904522613,750.0554389639617
31.472361809045225,748.4129030302568
31.68291457286432,716.2394782166959
31.893467336683415,649.9779818030636
32.10402010050251,724.4028117263387
32.314572864321605,840.9258847821056
32.5251256281407,935.1377416335081
32.7356783919598,747.1495753100548
32.9462311557789,522.5186611501614
33.15678391959799,737.8859768909828
33.367336683417086,782.9470943130823
33.57788944723618,755.3382535165448
33.788442211055276,814.3838843251776
33.99899497487437,930.7930846851566
34.209547738693466,795.8300501690715
34.42010050251256,867.2977923662942
34.630653266331656,853.3092272654126
34.84120603015075,959.8251557962351
35.051758793969846,903.0038291996257
35.26231155778894,839.6551988589575
35.472864321608036,861.9777793936308
35.68341708542714,896.5658331742625
35.89396984924623,957.9120916493542
36.10452261306533,978.0603645459303
36.31507537688442,772.9387186366562
36.52562814070352,1015.4380557658317
36.73618090452261,1085.2702022500857
36.94673366834171,863.4821659187486
37.1572864321608,839.8613420137356
37.3678391959799,975.6959622403281
37.57839195979899,930.9743219425376
37.78894472361809,963.543942778016
37.99949748743718,1049.5898359768014
38.21005025125628,1112.5289692211222
38.42060301507538,1071.4377141296807
38.631155778894474,991.8686839323076
38.84170854271357,1213.9594200882727
39.052261306532664,1145.9324540561215
39.26281407035176,1021.8055872451121
39.473366834170854,997.5786617868514
39.68391959798995,1177.6428068211308
39.89447236180904,1051.994055132347
40.10502512562814,1143.1864935120832
40.31557788944723,1219.861097563577
40.52613065326633,1210.4649022280512
40.73668341708542,1252.4477027983385
40.94723618090452,1349.8195158114215
41.15778894472361,1063.0044514940676
41.368341708542715,1036.5586761937152
41.57889447236181,1198.8868526426322
41.789447236180905,1147.630693572393
42.0,1237.7783344690952
