X,Y
28.1035175879397,384.58096463273307
28.314070351758794,397.1889265511013
28.52462311557789,352.4470098678257
28.735175879396984,384.51746505157615
28.94572864321608,359.62429890646007
29.156281407035173,449.0649677328321
29.366834170854272,381.9447960240968
29.577386934673367,357.51879846535064
29.787939698492462,421.7069650403119
29.998492462311557,387.68758914696554
30.20904522613065,389.298946398156
30.419597989949747,311.73647707594967
30.630150753768845,399.0226771515296
30.84070351758794,398.0110946707823
31.051256281407035,367.44166533474277
31.26180904522613,371.3143443079881
31.472361809045225,424.5476837047718
31.68291457286432,383.03640384127687
31.893467336683415,365.31412772597037
32.10402010050251,382.81075924221074
32.314572864321605,326.28361321676874
32.5251256281407,376.60362130670893
32.7356783919598,343.0552127199266
32.9462311557789,464.1061745195503
33.15678391959799,451.20846856335436
33.367336683417086,368.20623789248657
33.57788944723618,404.846880215854
33.788442211055276,424.9033716658059
33.99899497487437,436.7656870486387
34.209547738693466,417.87435989799064
34.42010050251256,401.853409337119
34.630653266331656,422.0539808476622
34.84120603015075,473.8808037881428
35.051758793969846,411.5858372068146
35.26231155778894,408.8476958973168
35.472864321608036,378.8326341415865
35.68341708542714,416.91471391765896
35.89396984924623,411.51509620212454
36.10452261306533,340.4788726172679
36.31507537688442,388.9095371799327
36.52562814070352,481.4649512363475
36.73618090452261,375.55578649491343
36.94673366834171,348.49684993161634
37.1572864321608,454.1267393308885
37.3678391959799,437.6191462823059
37.57839195979899,422.25934599342486
37.78894472361809,381.1728236140204
37.99949748743718,390.67814929709573
38.21005025125628,348.88087193747253
38.42060301507538,392.96059160897806
38.631155778894474,380.13255122580676
38.84170854271357,386.23909852182555
39.052261306532664,436.1595092989702
39.26281407035176,434.307522033978
39.473366834170854,374.9872564810761
39.68391959798995,347.7581200792548
39.89447236180904,400.38269412644473
40.10502512562814,441.70266295006763
40.31557788944723,421.42439416059113
40.52613065326633,413.18383692234306
40.73668341708542,408.13434642482025
40.94723618090452,410.90121462278944
41.15778894472361,458.8054119606921
41.368341708542715,419.43566462359445
41.57889447236181,423.1029978040705
41.789447236180905,444.14196560734354
42.0,433.9473373354516
